47.552,1200
47.601999,1200
47.602,7500
47.651999,7500
47.652,1200
47.701999,1200
47.702,7500
47.751999,7500
47.752,1200
47.801999,1200
47.802,7500
47.851999,7500
47.852,1200
47.901999,1200
47.902,7500
47.951999,7500
47.952,1200
48.001999,1200
48.002,7500
48.051999,7500
48.052,1200
48.101999,1200
48.102,7500
48.151999,7500
48.152,1200
48.201999,1200
48.202,7500
48.251999,7500
48.252,1200
48.301999,1200
48.302,7500
48.351999,7500
48.352,1200
48.401999,1200
48.402,7500
48.451999,7500
48.452,1200
48.501999,1200
48.502,7500
48.551999,7500
48.552,1200
48.601999,1200
48.602,7500
48.651999,7500
48.652,1200
48.701999,1200
48.702,7500
48.751999,7500
48.752,1200
48.801999,1200
48.802,7500
48.851999,7500
48.852,1200
48.901999,1200
48.902,7500
48.951999,7500
48.952,1200
49.001999,1200
49.002,7500
49.051999,7500
49.052,1200
49.101999,1200
49.102,7500
49.151999,7500
49.152,1200
49.201999,1200
49.202,7500
49.251999,7500
49.252,1200
49.301999,1200
49.302,7500
49.351999,7500
49.352,1200
49.401999,1200
49.402,7500
49.451999,7500
49.452,1200
49.501999,1200
49.502,7500
49.551999,7500
49.552,1200
49.601999,1200
49.602,7500
49.651999,7500
49.652,1200
49.701999,1200
49.702,7500
49.751999,7500
49.752,1200
49.801999,1200
49.802,7500
49.851999,7500
49.852,1200
49.901999,1200
49.902,7500
49.951999,7500
49.952,1200
50.001999,1200
50.002,7500
50.051999,7500
50.052,1200
50.101999,1200
50.102,7500
50.151999,7500
50.152,1200
50.201999,1200
50.202,7500
50.251999,7500
50.252,1200
50.301999,1200
50.302,7500
50.351999,7500
50.352,1200
50.401999,1200
50.402,7500
50.451999,7500
50.452,1200
50.501999,1200
50.502,7500
50.551999,7500
50.552,1200
50.601999,1200
50.602,7500
50.651999,7500
50.652,1200
50.701999,1200
50.702,7500
50.751999,7500
50.752,1200
50.801999,1200
50.802,7500
50.851999,7500
50.852,1200
50.901999,1200
50.902,7500
50.951999,7500
50.952,1200
51.002,1200
56.002,1200
